,0
CPI_lag1,22.770251494908514
CPI_lag11,9.167651549428568
CPI_lag12,7.448544105009371
BroadMoney_BDTmn_lag1,0.6960812878065543
FAO_Food_Index_lag1,0.6811104576383407
Forex_Reserves_USDmn_lag1,0.5254860515171224
Gold_Price_Index_lag1,0.021247225581071706
